ID-EVENTO,TITULO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,URL-INSTALACION,NOMBRE-INSTALACION,WIKIDATA:EVENTOS,ID-BIBLIOTECA
11785596,Presentación de libro 'Desafío en la cocina',,2022-11-19 00:00:00.0,2022-11-19 23:59:00.0,12:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal - María Lejárraga,https://wikidata.org/entity/Q85697942,10395362
11741325,Presentación del libro A.MOR,,2022-10-19 00:00:00.0,2022-10-19 23:59:00.0,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,Municipal Public Library Mario Vargas Llosa,https://wikidata.org/entity/Q63191732,7697128
11814408,Presentación del libro 'Cuentos reales (II)',,2022-10-20 00:00:00.0,2022-10-20 23:59:00.0,18:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://wikidata.org/entity/Q85697904,6893633
11754192,Presentación del libro 'La Morucha' de Juan Alonso Palacio,,2022-11-08 00:00:00.0,2022-11-08 23:59:00.0,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,Municipal Public Library Mario Vargas Llosa,https://wikidata.org/entity/Q63191732,7697128
11803736,Presentación del libro 'Poetrés: Tres poetas buenos',,2022-10-15 00:00:00.0,2022-10-15 23:59:00.0,12:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),,5975465
11803245,Presentación del libro 'Poemas de andar por casa',,2022-10-28 00:00:00.0,2022-10-28 23:59:00.0,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Gabriel García Márquez (Usera),,1754
11806185,Presentación del libro: 'Tú decides',,2022-11-18 00:00:00.0,2022-11-18 23:59:00.0,18:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD,Biblioteca Pública Municipal de San Fermín,https://wikidata.org/entity/Q111257503,11572165
11820808,Presos del franquismo de la A a la Z: La represión en la dictadura (1963-1977),,2022-10-20 00:00:00.0,2022-10-20 23:59:00.0,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD,Biblioteca Pública Municipal - Ángel González,https://wikidata.org/entity/Q85697883,5768564
11788096,Prevención,,2022-10-26 00:00:00.0,2022-10-26 23:59:00.0,18:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal - Francisco Ayala,https://wikidata.org/entity/Q85697910,167128
11809829,"Proyección de la película 'Clara Campoamor, la mujer olvidada'",,2022-10-17 00:00:00.0,2022-10-17 23:59:00.0,17:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),,5975465
